,Time (d),NH4_meas_AutoML (gN/m3),NH4_pred_AutoML (gN/m3)
1975,528.375,15337.1462,15219.19
1976,528.3958333,15335.54127,15213.483
1977,528.4166667,15333.73995,15208.847
1978,528.4375,15331.68361,15205.336
1979,528.4583333,15329.29678,15202.984
1980,528.4791667,15327.162580000002,15201.2
1981,528.5,15325.36033,15199.935
1982,528.5208333,15323.65147,15198.92
1983,528.5416667,15322.02438,15197.78
1984,528.5625,15320.393999999998,15196.6455
1985,528.5833333,15319.02036,15195.712
1986,528.6041667,15317.62429,15195.171
1987,528.625,15316.25166,15194.506
1988,528.6458333,15314.87574,15193.73
1989,528.6666667,15313.64456,15192.962
1990,528.6875,15312.72798,15192.313
1991,528.7083333,15312.02374,15191.764
1992,528.7291667,15311.38886,15190.867
1993,528.75,15310.80976,15189.201
1994,528.7708333,15310.58141,15187.27
1995,528.7916667,15310.814230000002,15186.162
1996,528.8125,15311.41523,15186.219
1997,528.8333333,15312.78119,15187.161
1998,528.8541667,15313.95037,15189.038
1999,528.875,15315.11941,15190.647
2000,528.8958333,15316.326480000002,15192.012
2001,528.9166667,15317.85474,15193.141
2002,528.9375,15319.4174,15194.449
2003,528.9583333,15321.366719999998,15195.866
2004,528.9791667,15323.57874,15197.936
2005,529.0,15326.25268,15200.691
2006,529.0208333,15329.08614,15204.248
2007,529.0416667,15332.02721,15208.193
2008,529.0625,15335.20318,15212.374
2009,529.0833333,15338.51025,15216.796
2010,529.1041667,15341.77804,15221.393
2011,529.125,15345.38053,15226.214
2012,529.1458333,15348.6953,15231.578
2013,529.1666667,15351.64804,15236.6
2014,529.1875,15354.39596,15241.062
2015,529.2083333,15356.996769999998,15245.201
2016,529.2291667,15359.3986,15249.178
2017,529.25,15361.72405,15252.945
2018,529.2708333,15363.71496,15256.583
2019,529.2916667,15365.46418,15259.815
2020,529.3125,15367.28289,15262.708
2021,529.3333333,15369.12384,15265.366
2022,529.3541667,15370.76237,15265.756
2023,529.375,15371.48997,15261.821
2024,529.3958333,15372.03388,15255.53
2025,529.4166667,15372.6511,15250.806
2026,529.4375,15373.40203,15248.659
2027,529.4583333,15374.09143,15248.649
2028,529.4791667,15374.78964,15249.757
2029,529.5,15375.06261,15251.301
2030,529.5208333,15375.03139,15252.367
2031,529.5416667,15374.8143,15252.902
2032,529.5625,15374.78473,15253.214
2033,529.5833333,15374.83253,15253.974
2034,529.6041667,15374.86276,15255.018
2035,529.625,15374.27564,15255.91
2036,529.6458333,15373.63849,15256.037
2037,529.6666667,15373.04699,15256.145
2038,529.6875,15372.45736,15256.185
2039,529.7083333,15371.785069999998,15255.662
2040,529.7291667,15370.79674,15254.067
2041,529.75,15369.661,15251.114
2042,529.7708333,15368.87855,15247.965
2043,529.7916667,15368.31721,15246.124
2044,529.8125,15367.93648,15245.404
2045,529.8333333,15367.56005,15245.214
2046,529.8541667,15367.07101,15245.082
2047,529.875,15366.5627,15244.875
2048,529.8958333,15365.91687,15244.58
2049,529.9166667,15365.09997,15243.916
2050,529.9375,15364.38518,15242.955
2051,529.9583333,15363.78516,15242.201
2052,529.9791667,15363.49745,15241.885
2053,530.0,15363.6686,15242.359
2054,530.0208333,15363.98266,15243.749
2055,530.0416667,15364.29471,15245.622
2056,530.0625,15364.65556,15247.762
2057,530.0833333,15365.16097,15250.234
2058,530.1041667,15365.40446,15252.994
2059,530.125,15365.55136,15255.419
2060,530.1458333,15365.7436,15257.846
2061,530.1666667,15365.99111,15260.809
2062,530.1875,15366.1589,15264.0625
2063,530.2083333,15366.15424,15266.865
2064,530.2291667,15365.94329,15268.824
2065,530.25,15365.7897,15269.915
2066,530.2708333,15365.36209,15270.624
2067,530.2916667,15364.657769999998,15270.881
2068,530.3125,15364.16062,15270.691
2069,530.3333333,15363.98441,15270.212
2070,530.3541667,15363.62028,15267.671
2071,530.375,15363.58203,15260.851
2072,530.3958333,15362.58378,15252.549
2073,530.4166667,15361.61525,15244.684
2074,530.4375,15360.48374,15239.467
2075,530.4583333,15358.90524,15236.669
2076,530.4791667,15357.27028,15235.36
2077,530.5,15355.68384,15235.197
2078,530.5208333,15354.12057,15235.288
2079,530.5416667,15352.60066,15234.934
2080,530.5625,15350.66809,15234.07
2081,530.5833333,15348.768219999998,15232.427
2082,530.6041667,15346.82476,15230.598
2083,530.625,15344.01637,15228.615
2084,530.6458333,15341.79655,15225.953
2085,530.6666667,15338.85039,15224.291
2086,530.6875,15336.149480000002,15221.975
2087,530.7083333,15332.30166,15219.218
2088,530.7291667,15329.39444,15214.352
2089,530.75,15326.77559,15209.412
2090,530.7708333,15324.35641,15204.519
2091,530.7916667,15321.99325,15200.501
2092,530.8125,15319.30109,15197.439
2093,530.8333333,15316.35114,15194.636
2094,530.8541667,15313.4469,15191.838
2095,530.875,15310.63513,15189.219
2096,530.8958333,15307.85736,15186.753
2097,530.9166667,15305.06346,15184.318
2098,530.9375,15302.29216,15181.869
2099,530.9583333,15299.67405,15179.491
2100,530.9791667,15296.99852,15177.474
2101,531.0,15294.41415,15175.819
2102,531.0208333,15291.68436,15174.676
2103,531.0416667,15289.12879,15173.694
2104,531.0625,15286.3705,15172.884
2105,531.0833333,15283.64581,15171.6
2106,531.1041667,15280.68928,15170.074
2107,531.125,15277.50779,15168.252
2108,531.1458333,15274.34593,15166.529
2109,531.1666667,15271.516930000002,15165.558
2110,531.1875,15268.52314,15165.355
2111,531.2083333,15264.46155,15164.717
2112,531.2291667,15260.10485,15162.525
2113,531.25,15255.0711,15159.733
2114,531.2708333,15249.549469999998,15156.134
2115,531.2916667,15244.0186,15151.889
2116,531.3125,15238.37563,15147.371
2117,531.3333333,15232.47642,15142.238
2118,531.3541667,15226.33444,15134.602
2119,531.375,15219.811430000002,15122.702
2120,531.3958333,15212.88766,15108.524
2121,531.4166667,15205.94695,15095.172
2122,531.4375,15199.432519999997,15084.359
2123,531.4583333,15191.66624,15076.582
2124,531.4791667,15184.41336,15069.451
2125,531.5,15177.51456,15063.773
2126,531.5208333,15170.42251,15058.574
2127,531.5416667,15162.56449,15052.615
2128,531.5625,15153.96526,15045.369
2129,531.5833333,15145.93096,15037.37
2130,531.6041667,15137.31793,15029.986
2131,531.625,15128.58954,15021.9375
2132,531.6458333,15120.42676,15013.896
2133,531.6666667,15112.86889,15007.006
2134,531.6875,15105.10818,15000.942
2135,531.7083333,15097.43159,14993.992
2136,531.7291667,15089.439580000002,14985.851
2137,531.75,15081.19385,14976.245
2138,531.7708333,15072.65446,14966.13
2139,531.7916667,15064.76662,14956.256
2140,531.8125,15057.07412,14947.651
2141,531.8333333,15049.13965,14939.717
2142,531.8541667,15041.74965,14931.72
2143,531.875,15034.0907,14924.105
2144,531.8958333,15026.770080000002,14916.087
2145,531.9166667,15019.69728,14908.438
2146,531.9375,15012.51599,14901.409
2147,531.9583333,15005.44609,14894.955
2148,531.9791667,14998.70601,14889.211
2149,532.0,14992.39721,14884.175
2150,532.0208333,14986.39378,14879.871
2151,532.0416667,14980.5075,14876.184
2152,532.0625,14974.54117,14872.671
2153,532.0833333,14968.49171,14868.775
2154,532.1041667,14962.48065,14864.587
2155,532.125,14956.5822,14860.599
2156,532.1458333,14950.7651,14856.865
2157,532.1666667,14945.350869999998,14853.071
2158,532.1875,14939.3102,14849.5205
2159,532.2083333,14933.59722,14845.477
2160,532.2291667,14928.22145,14841.977
2161,532.25,14923.048830000002,14839.076
2162,532.2708333,14917.440380000002,14836.5205
2163,532.2916667,14911.9868,14833.425
2164,532.3125,14906.57251,14829.863
2165,532.3333333,14901.239119999998,14825.165
2166,532.3541667,14896.121319999998,14817.522
2167,532.375,14891.02482,14805.211
2168,532.3958333,14885.93638,14790.417
2169,532.4166667,14880.907469999998,14777.107
2170,532.4375,14875.99917,14767.265
2171,532.4583333,14871.21705,14760.656
2172,532.4791667,14866.64816,14756.082
2173,532.5,14862.25452,14752.593
2174,532.5208333,14858.05206,14749.38
2175,532.5416667,14854.07449,14746.061
2176,532.5625,14850.47087,14742.742
2177,532.5833333,14847.34754,14739.88
2178,532.6041667,14844.100219999998,14738.016
2179,532.625,14841.02404,14736.849
2180,532.6458333,14838.0956,14736.01
2181,532.6666667,14835.49123,14734.632
2182,532.6875,14832.84419,14732.459
2183,532.7083333,14830.341219999998,14728.993
2184,532.7291667,14828.31115,14724.543
2185,532.75,14826.54706,14719.728
2186,532.7708333,14825.419780000002,14715.374
2187,532.7916667,14824.11602,14713.026
2188,532.8125,14823.03193,14711.887
2189,532.8333333,14821.78432,14711.523
2190,532.8541667,14821.24635,14711.048
2191,532.875,14820.61137,14711.185
2192,532.8958333,14819.922819999998,14711.1045
2193,532.9166667,14820.22217,14710.75
2194,532.9375,14820.50082,14711.065
2195,532.9583333,14821.444780000002,14711.158
2196,532.9791667,14822.63383,14712.192
2197,533.0,14823.65924,14714.409
2198,533.0208333,14825.32916,14717.451
2199,533.0416667,14826.78854,14721.694
2200,533.0625,14828.041480000002,14725.587
2201,533.0833333,14829.42534,14728.522
2202,533.1041667,14830.8408,14730.898
2203,533.125,14832.41882,14733.061
2204,533.1458333,14833.9944,14735.407
2205,533.1666667,14835.38426,14737.79
2206,533.1875,14836.903,14740.046
2207,533.2083333,14838.46709,14742.556
2208,533.2291667,14839.86261,14745.243
2209,533.25,14841.23088,14747.819
2210,533.2708333,14842.37424,14750.372
2211,533.2916667,14843.55258,14752.738
2212,533.3125,14844.35847,14754.92
2213,533.3333333,14844.85468,14755.98
2214,533.3541667,14844.93342,14754.018
2215,533.375,14845.00398,14747.218
2216,533.3958333,14845.24766,14738.214
2217,533.4166667,14845.67316,14730.509
2218,533.4375,14846.05362,14725.615
2219,533.4583333,14846.16025,14723.281
2220,533.4791667,14846.17218,14722.445
2221,533.5,14846.22351,14722.434
2222,533.5208333,14846.28538,14722.721
2223,533.5416667,14846.27553,14722.92
2224,533.5625,14846.20897,14723.038
2225,533.5833333,14846.24538,14723.408
2226,533.6041667,14846.584669999998,14724.469
2227,533.625,14847.20073,14726.581
2228,533.6458333,14847.50744,14729.62
2229,533.6666667,14847.51257,14732.62
2230,533.6875,14847.25743,14734.455
2231,533.7083333,14847.18817,14734.123
2232,533.7291667,14847.3336,14732.175
2233,533.75,14848.13819,14729.486
2234,533.7708333,14848.97674,14727.498
2235,533.7916667,14850.83734,14726.18
2236,533.8125,14852.89115,14726.625
2237,533.8333333,14855.05327,14728.069
2238,533.8541667,14857.15664,14730.309
2239,533.875,14859.97993,14732.994
2240,533.8958333,14862.39696,14736.297
2241,533.9166667,14865.63041,14738.525
2242,533.9375,14868.6568,14741.123
2243,533.9583333,14871.68895,14743.876
2244,533.9791667,14875.64005,14747.135
2245,534.0,14880.0457,14751.457
2246,534.0208333,14885.11866,14756.664
2247,534.0416667,14890.57659,14763.585
2248,534.0625,14895.26215,14771.549
2249,534.0833333,14900.11415,14778.483
2250,534.1041667,14905.1011,14784.863
2251,534.125,14909.96664,14790.78
2252,534.1458333,14914.7379,14796.335
2253,534.1666667,14918.99707,14801.844
2254,534.1875,14924.18725,14806.972
2255,534.2083333,14928.648119999998,14813.012
2256,534.2291667,14933.0713,14818.364
2257,534.25,14937.16535,14823.729
2258,534.2708333,14941.07386,14828.871
2259,534.2916667,14944.64929,14833.939
2260,534.3125,14948.16419,14838.69
2261,534.3333333,14951.502530000002,14843.086
2262,534.3541667,14954.43977,14845.144
2263,534.375,14956.78532,14842.631
2264,534.3958333,14959.00023,14837.114
2265,534.4166667,14961.08457,14832.36
2266,534.4375,14962.891280000002,14830.173
2267,534.4583333,14964.36906,14830.487
2268,534.4791667,14965.6847,14832.192
2269,534.5,14966.90899,14834.321
2270,534.5208333,14968.08244,14836.603
2271,534.5416667,14969.18339,14839.285
2272,534.5625,14970.32609,14841.997
2273,534.5833333,14971.547880000002,14844.22
2274,534.6041667,14973.114280000002,14845.941
2275,534.625,14974.81587,14847.782
2276,534.6458333,14976.54781,14849.794
2277,534.6666667,14978.602180000002,14851.892
2278,534.6875,14979.54303,14854.073
2279,534.7083333,14980.83826,14854.486
2280,534.7291667,14982.0716,14854.173
2281,534.75,14983.58451,14852.614
2282,534.7708333,14985.15846,14851.038
2283,534.7916667,14987.53292,14850.764
2284,534.8125,14989.98737,14853.015
2285,534.8333333,14992.73725,14856.505
2286,534.8541667,14995.884080000002,14860.625
2287,534.875,14999.47212,14864.996
2288,534.8958333,15002.85668,14869.922
2289,534.9166667,15006.25765,14875.269
2290,534.9375,15009.70102,14880.867
2291,534.9583333,15013.40461,14886.048
2292,534.9791667,15016.79651,14890.899
2293,535.0,15021.05942,14895.12
2294,535.0208333,15025.15789,14900.028
2295,535.0416667,15029.84345,14904.756
2296,535.0625,15034.01963,14910.374
2297,535.0833333,15038.497980000002,14916.176
2298,535.1041667,15042.24634,14922.672
2299,535.125,15045.86075,14928.3955
2300,535.1458333,15049.28306,14933.593
2301,535.1666667,15052.72226,14938.13
2302,535.1875,15055.86454,14942.352
2303,535.2083333,15058.89364,14946.157
2304,535.2291667,15061.70509,14949.918
2305,535.25,15064.2261,14953.676
2306,535.2708333,15066.62596,14957.311
2307,535.2916667,15068.79985,14960.838
2308,535.3125,15070.94605,14963.892
2309,535.3333333,15072.95846,14966.276
2310,535.3541667,15074.49537,14966.78
2311,535.375,15075.6156,14964.068
2312,535.3958333,15076.61715,14959.841
2313,535.4166667,15077.75588,14956.632
2314,535.4375,15078.79692,14955.479
2315,535.4583333,15079.62629,14956.016
2316,535.4791667,15080.31068,14957.338
2317,535.5,15081.01155,14958.656
2318,535.5208333,15081.96636,14959.875
2319,535.5416667,15083.25427,14961.425
2320,535.5625,15084.36993,14963.41
2321,535.5833333,15085.15822,14965.133
2322,535.6041667,15085.8629,14966.415
2323,535.625,15086.45595,14967.662
2324,535.6458333,15087.09992,14968.863
2325,535.6666667,15087.60414,14970.048
2326,535.6875,15088.01385,14970.992
2327,535.7083333,15088.4033,14971.753
2328,535.7291667,15088.689080000002,14972.03
2329,535.75,15089.0568,14971.276
2330,535.7708333,15089.74931,14970.058
2331,535.7916667,15090.80604,14969.513
2332,535.8125,15092.16852,14970.265
2333,535.8333333,15093.44778,14972.322
2334,535.8541667,15094.78261,14974.781
2335,535.875,15096.26865,14977.183
2336,535.8958333,15097.9709,14979.237
2337,535.9166667,15100.22576,14980.903
2338,535.9375,15102.59179,14982.895
2339,535.9583333,15104.81547,14985.329
2340,535.9791667,15106.72851,14988.117
2341,536.0,15109.29072,14990.947
2342,536.0208333,15111.715730000002,14994.488
2343,536.0416667,15114.4118,14997.834
2344,536.0625,15117.89885,15001.315
2345,536.0833333,15121.70532,15005.492
2346,536.1041667,15125.65329,15010.045
2347,536.125,15129.88234,15014.844
2348,536.1458333,15133.68085,15019.937
2349,536.1666667,15137.327119999998,15024.532
2350,536.1875,15140.74178,15028.9795
2351,536.2083333,15144.04729,15033.417
2352,536.2291667,15147.50048,15037.976
2353,536.25,15150.93417,15042.791
2354,536.2708333,15154.22258,15047.544
2355,536.2916667,15157.26625,15051.92
2356,536.3125,15159.95859,15055.589
2357,536.3333333,15162.189019999998,15058.139
2358,536.3541667,15164.36019,15058.586
2359,536.375,15166.66665,15056.773
2360,536.3958333,15169.04387,15054.641
2361,536.4166667,15171.44986,15053.796
2362,536.4375,15173.67635,15054.449
2363,536.4583333,15175.58142,15056.143
2364,536.4791667,15177.155530000002,15058.253
2365,536.5,15178.44405,15060.266
2366,536.5208333,15179.86049,15061.933
2367,536.5416667,15181.422530000002,15063.614
2368,536.5625,15182.89692,15065.347
2369,536.5833333,15184.23751,15066.864
2370,536.6041667,15185.48761,15068.115
2371,536.625,15186.7901,15069.202
2372,536.6458333,15188.05174,15070.362
2373,536.6666667,15189.17568,15071.583
2374,536.6875,15190.48949,15072.731
2375,536.7083333,15191.9682,15073.985
2376,536.7291667,15193.260430000002,15074.896
2377,536.75,15194.3547,15074.656
2378,536.7708333,15195.57242,15073.597
2379,536.7916667,15197.225730000002,15072.675
2380,536.8125,15199.34151,15072.551
2381,536.8333333,15202.02739,15073.448
2382,536.8541667,15204.776919999998,15075.402
2383,536.875,15207.32921,15077.647
2384,536.8958332999998,15209.44156,15079.807
2385,536.9166667000002,15211.79146,15081.759
2386,536.9375,15214.243880000002,15084.295
2387,536.9583332999998,15217.26686,15087.345
2388,536.9791667000002,15220.38269,15091.165
2389,537.0,15223.906169999998,15095.055
2390,537.0208332999998,15227.66456,15099.281
2391,537.0416667000002,15231.508919999998,15103.795
2392,537.0625,15234.98494,15108.42
2393,537.0833332999998,15238.34197,15112.578
2394,537.1041667000002,15241.6193,15116.576
2395,537.125,15244.82773,15120.672
2396,537.1458332999998,15247.90475,15124.907
2397,537.1666667000002,15250.833319999998,15129.107
2398,537.1875,15253.83838,15133.228
2399,537.2083332999998,15256.940169999998,15137.585
2400,537.2291667000002,15259.52014,15142.161
2401,537.25,15261.96095,15146.155
2402,537.2708332999998,15263.6996,15149.753
2403,537.2916667000002,15264.914530000002,15152.351
2404,537.3125,15266.06436,15154.128
2405,537.3333332999998,15267.1647,15155.476
2406,537.3541667000002,15268.5907,15155.437
2407,537.375,15270.15509,15153.179
2408,537.3958332999998,15271.44157,15149.652
2409,537.4166667000002,15272.55704,15146.518
2410,537.4375,15273.36135,15144.847
2411,537.4583332999998,15273.93248,15144.374
2412,537.4791667000002,15274.407769999998,15144.576
2413,537.5,15274.93062,15145.056
2414,537.5208332999998,15275.45251,15145.663
2415,537.5416667000002,15276.127730000002,15146.32
2416,537.5625,15276.85913,15147.243
2417,537.5833332999998,15277.45048,15148.403
2418,537.6041667000002,15278.05484,15149.693
2419,537.625,15278.15102,15151.301
2420,537.6458332999998,15278.68115,15152.591
2421,537.6666667000002,15279.03906,15154.281
2422,537.6875,15279.3096,15155.642
2423,537.7083332999998,15279.644019999998,15156.601
2424,537.7291667000002,15279.816680000002,15156.833
2425,537.75,15279.630469999998,15155.659
2426,537.7708332999998,15278.96958,15153.493
2427,537.7916667000002,15277.7807,15151.373
2428,537.8125,15276.65399,15149.827
2429,537.8333332999998,15275.61715,15149.279
2430,537.8541667000002,15274.40665,15149.152
2431,537.875,15272.98067,15148.705
2432,537.8958332999998,15271.21483,15147.838
2433,537.9166667000002,15269.94005,15146.601
2434,537.9375,15268.385080000002,15145.839
